X0,Elev,FinalDate,Taxon,Fredo,Fthe,BodyLen,Thorax,CostumR,CostumL,WingA.R,WingA.L,BodyV,Group_ND_WingA,ND.WingA,FG.ND.WA,TXAV.WingA,TXSG.WingA,Group_ND_WingC,ND.WingC,FG.ND.WC,TXAV.WingC,TXSG.WingC,Group_AV.WingA,AV.WingA,FG.AV.WA,TXAV.AV.WA,TXSG.AV.WA,Group_AV.WingC,AV.WingC,FG.AV.WC,TXAV.AV.WC,TXSG.AV.WC,Group_BodyVol,BodyVol,FG.BV,TXAV.BodyV,TXSG.BodyV,Group_Regr.WA.Vol,FG.Regr.WA,.id,NL.BodyV,NL.WingA,Mean_log10Trait1,Mean_log10Trait2,Sigma_log10Trait1,Sigma_log10Trait2,FG.WA.Final,FG.BV.Final,MaxFlag,FG.Plot,TX.Slope,TX.Intcp,TX.Dslope,TX.Dintcp,Mean,Sigma,Ell_Maj,Ell_Min,Theta,Centroid_x,Centroid_y
3056,E0500,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,40.8,12,42.6,42,266.2,290.8,1541,All_individuals,0.088330341113106,0,-0.002733242941153,0.099902121764213,All_individuals,-0.014184397163121,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,278.5,0,317.716,52.3472235318575,Acosmeryx shervillii,42.3,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1541,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.685823696081748,-0.629885961491217,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3057,E0500,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,34,11.5,40.5,39.2,246.1,256.5,1183,All_individuals,0.041384799044966,0,-0.002733242941153,0.099902121764213,All_individuals,-0.032622333751568,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,251.3,0,317.716,52.3472235318575,Acosmeryx shervillii,39.85,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1183,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-1.58239557671133,-1.20138360399835,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3060,E0500,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,28.9,9.3,35.4,32.8,178,183.3,658,All_individuals,0.029338499861611,0,-0.002733242941153,0.099902121764213,All_individuals,-0.076246334310851,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,180.65,0,317.716,52.3472235318575,Acosmeryx shervillii,34.1,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,658,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-3.57171635262297,-3.03696047297388,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3066,E0500,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,36.4,12.1,41.7,40.4,264.8,284.6,1396,All_individuals,0.072078631234074,0,-0.002733242941153,0.099902121764213,All_individuals,-0.031668696711328,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,274.7,0,317.716,52.3472235318575,Acosmeryx shervillii,41.05,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1396,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-1.02094892493449,-0.706284269477077,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3075,E0500,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,47.8,12.9,45.7,43.7,314.6,307.4,2096,All_individuals,-0.023151125401929,0,-0.002733242941153,0.099902121764213,All_individuals,-0.044742729306488,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,311,0,317.716,52.3472235318575,Acosmeryx shervillii,44.7,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,2096,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,0.357322224505267,-0.016101872664797,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3079,E0500,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,42.3,11.8,40.8,39.7,263.2,269.5,1546,All_individuals,0.02365308804205,0,-0.002733242941153,0.099902121764213,All_individuals,-0.027329192546584,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,266.35,0,317.716,52.3472235318575,Acosmeryx shervillii,40.25,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1546,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.674838100719703,-0.877940290507327,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3081,E0500,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,38.1,11.4,43.7,41.2,288,298.3,1307,All_individuals,0.035135596111206,0,-0.002733242941153,0.099902121764213,All_individuals,-0.058892815076561,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,293.15,0,317.716,52.3472235318575,Acosmeryx shervillii,42.45,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1307,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-1.24435286318207,-0.344798573015763,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3090,E0500,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3091,E0500,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,41.3,12.9,46.7,45.7,324.8,346.8,1801,All_individuals,0.065515187611674,0,-0.002733242941153,0.099902121764213,All_individuals,-0.021645021645022,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,335.8,0,317.716,52.3472235318575,Acosmeryx shervillii,46.2,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1801,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.157092129219527,0.410546522477158,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3096,E0500,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,45.9,12.5,42,42.5,279.8,283.5,1892,All_individuals,0.013136872004261,0,-0.002733242941153,0.099902121764213,All_individuals,0.011834319526627,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,281.65,0,317.716,52.3472235318575,Acosmeryx shervillii,42.25,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1892,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,0.010070753230674,-0.567341871819157,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3106,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3111,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3123,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3140,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3145,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3168,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3173,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3176,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3179,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3181,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,45.1,12.1,44,43.4,284.2,309.3,1732,All_individuals,0.08458298230834,0,-0.002733242941153,0.099902121764213,All_individuals,-0.013729977116705,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,296.75,0,317.716,52.3472235318575,Acosmeryx shervillii,43.7,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1732,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.289572191417893,-0.276924332911298,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3199,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3201,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3207,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3228,E0900,20140522,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3355,E1700,20140520,Macroglossinae_Acosmeryx_shervillii,8,1,NA,NA,NA,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,All_individuals,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,Acosmeryx shervillii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3537,E2100,20140521,Macroglossinae_Acosmeryx_shervillii,0,0,42,11.8,44.1,43.4,303.1,285.3,1539,All_individuals,-0.06050305914344,0,-0.002733242941153,0.099902121764213,All_individuals,-0.016,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,294.2,0,317.716,52.3472235318575,Acosmeryx shervillii,43.75,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1539,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.690227917899094,-0.324916197461534,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3618,E0500,20140525,Macroglossinae_Acosmeryx_shervillii,0,0,44.9,11.2,37.9,36.5,238.7,214.7,1466,All_individuals,-0.105866784296427,0,-0.002733242941153,0.099902121764213,All_individuals,-0.037634408602151,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,226.7,0,317.716,52.3472235318575,Acosmeryx shervillii,37.2,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1466,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.855026579865261,-1.77426742567096,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3625,E0500,20140525,Macroglossinae_Acosmeryx_shervillii,0,0,45.6,12,39.1,39.2,278.2,278.4,1727,All_individuals,0.000718648939993,0,-0.002733242941153,0.099902121764213,All_individuals,0.002554278416347,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,278.3,0,317.716,52.3472235318575,Acosmeryx shervillii,39.15,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1727,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.299376333322196,-0.633880864797101,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3631,E0500,20140525,Macroglossinae_Acosmeryx_shervillii,0,0,43.6,13.2,47.9,48.1,245.4,338.1,1976,All_individuals,0.317737789203085,30,-0.002733242941153,0.099902121764213,All_individuals,0.004166666666667,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,291.75,0,317.716,52.3472235318575,Acosmeryx shervillii,48,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1976,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,0.157387103689433,-0.371419472641273,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3645,E0500,20140525,Macroglossinae_Acosmeryx_shervillii,0,0,43.6,11.4,38.1,36.7,254.2,179.1,1485,All_individuals,-0.346642049388415,30,-0.002733242941153,0.099902121764213,All_individuals,-0.037433155080214,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,216.65,0,317.716,52.3472235318575,Acosmeryx shervillii,37.4,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1485,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.811356877049916,-2.02642338559711,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3646,E0500,20140525,Macroglossinae_Acosmeryx_shervillii,0,0,43.6,12.8,43.6,47.1,240.2,334.7,1860,All_individuals,0.328752826578535,30,-0.002733242941153,0.099902121764213,All_individuals,0.077177508269019,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,287.45,0,317.716,52.3472235318575,Acosmeryx shervillii,45.35,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1860,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.047777136799226,-0.453989678184322,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3657,E0500,20140525,Macroglossinae_Acosmeryx_shervillii,0,0,36,11.6,41.7,40.8,230.1,278.1,1275,All_individuals,0.188902007083825,0,-0.002733242941153,0.099902121764213,All_individuals,-0.021818181818182,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,254.1,0,317.716,52.3472235318575,Acosmeryx shervillii,41.25,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1275,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-1.32841604444893,-1.13976629587514,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3667,E0500,20140525,Macroglossinae_Acosmeryx_shervillii,0,0,45,11.9,43.3,44.8,317.6,285.2,1670,All_individuals,-0.107498341074984,0,-0.002733242941153,0.099902121764213,All_individuals,0.034052213393871,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,301.4,0,317.716,52.3472235318575,Acosmeryx shervillii,44.05,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1670,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.413194062443532,-0.190461974187408,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3674,E0500,20140525,Macroglossinae_Acosmeryx_shervillii,0,0,42.1,12.2,41.2,42.6,263.9,296.9,1636,All_individuals,0.117689015691869,0,-0.002733242941153,0.099902121764213,All_individuals,0.033412887828162,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,280.4,0,317.716,52.3472235318575,Acosmeryx shervillii,41.9,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1636,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.482950006977839,-0.592076834594157,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3675,E0500,20140525,Macroglossinae_Acosmeryx_shervillii,0,0,43.3,13.7,49.3,47.1,310.8,329.4,2130,All_individuals,0.058106841611996,0,-0.002733242941153,0.099902121764213,All_individuals,-0.045643153526971,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,320.1,0,317.716,52.3472235318575,Acosmeryx shervillii,48.2,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,2130,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,0.411891556674615,0.144277606178591,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3677,E0500,20140525,Macroglossinae_Acosmeryx_shervillii,0,0,42.1,12.7,48.5,52.5,335.6,383.7,1789,All_individuals,0.133741137216738,0,-0.002733242941153,0.099902121764213,All_individuals,0.079207920792079,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,359.65,0,317.716,52.3472235318575,Acosmeryx shervillii,50.5,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1789,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.179763525005932,0.792111320431495,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3699,E1300,20140524,Macroglossinae_Acosmeryx_shervillii,0,0,41.9,11.9,42.7,42.8,271.6,274.2,1551,All_individuals,0.009527299377061,0,-0.002733242941153,0.099902121764213,All_individuals,0.00233918128655,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,272.9,0,317.716,52.3472235318575,Acosmeryx shervillii,42.75,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1551,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.663887977151272,-0.742842579717285,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3721,E0700,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,34.9,10.8,37.5,38.6,213.1,249.3,1060,All_individuals,0.156574394463668,0,-0.002733242941153,0.099902121764213,All_individuals,0.028909329829172,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,231.2,0,317.716,52.3472235318575,Acosmeryx shervillii,38.05,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1060,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-1.95470289758285,-1.66496461335193,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
3749,E0700,20140522,Macroglossinae_Acosmeryx_shervillii,0,0,45.7,12.3,48.1,46.5,313.3,358.2,1821,All_individuals,0.133730454206999,0,-0.002733242941153,0.099902121764213,All_individuals,-0.033826638477801,0,-0.000909862928792,0.063054527273081,Acosmeryx shervillii,335.75,0,317.716,52.3472235318575,Acosmeryx shervillii,47.3,0,45.3869318181818,4.22670418254616,Acosmeryx shervillii,1821,0,1906.52941176471,515.362412569633,Acosmeryx shervillii,0,Acosmeryx shervillii,-0.119640060857333,0.409718452315161,3.27563143884336,2.49401790992355,0.128063233490952,0.078097804080819,0,0,0,0,0.693013928202405,0.019804251759057,0.049376413707879,0.049183779623316,3.20973406583594E-17,0.64875334872966,2.75631602889498,1.08717891063941,58.6061974259196,0.016807945445454,0.058936056392653
